class,score
0,0.7821747590161202
0,0.6849887760265266
0,0.6513536148309851
0,0.6216262152904473
0,0.5682762149014499
0,0.5664348591248153
0,0.5435676166785128
0,0.5252831571263528
0,0.5126064412835292
0,0.5020456512697392
0,0.4842844109871528
0,0.47027877369399956
0,0.4616174367605422
0,0.4523203880294534
0,0.44119643736415665
1,0.4339971918376985
0,0.43021038803408657
0,0.41940103300016274
1,0.41936835951360885
0,0.4149200441882916
0,0.4058452559069857
0,0.40032533892549715
1,0.3966671470952293
0,0.3946393415607426
0,0.39416180429791065
0,0.3889918017945945
0,0.3857042592525878
0,0.38042123831935276
0,0.3556364255092895
0,0.3507434409899184
0,0.3495046595693097
0,0.34801138124342007
1,0.34579491116558275
0,0.3397473235781304
0,0.32808917160957857
0,0.32660394034437307
0,0.3250812610574828
0,0.3222579015967378
0,0.29711145929046356
0,0.2883487229420356
0,0.28665189965145826
1,0.2836023730086919
1,0.26889037432596774
0,0.2628010070081888
0,0.2568946636767026
0,0.24916160131975254
1,0.24690159462305786
1,0.24625226109664566
0,0.24222116956747752
0,0.23952692413666593
1,0.23672677501010553
0,0.23317796640251248
0,0.23184522313611558
1,0.22883717755945732
0,0.22113092893628605
0,0.20809415831922884
0,0.20501597887828502
0,0.2044572624460858
1,0.1691616717946268
0,0.16624577010813707
0,0.1609105906934506
0,0.15984064646974905
0,0.1572707577855433
0,0.14262425432641612
0,0.13968534184641243
0,0.13895177266190378
0,0.1251828852837799
0,0.11692913426370652
0,0.10448129388092119
0,0.09923457643866734
0,0.06670487239309011
0,0.06512067400921928
0,0.06385139814219218
0,0.06070745006415382
0,0.060018487608444124
0,0.059407038200009726
0,0.05900564902561122
0,0.05873178934862447
0,0.05840588930989587
0,0.05784415742310337
0,0.05708732240109378
0,0.05439238532053846
0,0.05392616225890584
0,0.052233062314201516
0,0.05176760682915747
0,0.05124981457985545
0,0.04907017435324375
0,0.048302162818537386
0,0.04810467443676222
0,0.04780455509295078
0,0.04396740823868437
0,0.04339716416609008
0,0.04338180467462586
0,0.04337555965508551
0,0.042299203629466285
0,0.041953588165567435
0,0.04163532446603864
0,0.041158194384376144
