c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	2703	GJA8	2703	GJA8	P48165	gap junction protein, alpha 8, 50kDa	Membrane Trafficking	cell junction protein	2703	GJA8	0.421286754114313	umls:C0086543	0.421286754114313	2703	0.421286754114313	umls:C0086543	2703	0.421286754114313	umls:C0086543	2703	0.421286754114313	29
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1421	CRYGD	1421	CRYGD	P07320	crystallin, gamma D	null	null	1421	CRYGD	0.416045463190403	umls:C0086543	0.416045463190403	1421	0.416045463190403	umls:C0086543	1421	0.416045463190403	umls:C0086543	1421	0.416045463190403	24
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1409	CRYAA	1409	CRYAA	P02489	crystallin, alpha A	null	chaperone; structural protein	1409	CRYAA	0.414552671879643	umls:C0086543	0.414552671879643	1409	0.414552671879643	umls:C0086543	1409	0.414552671879643	umls:C0086543	1409	0.414552671879643	19
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	231	AKR1B1	231	AKR1B1	P15121	aldo-keto reductase family 1, member B1 (aldose reductase)	Metabolism; Steroid hormones	oxidoreductase	231	AKR1B1	0.400895674786456	umls:C0086543	0.400895674786456	231	0.400895674786456	umls:C0086543	231	0.400895674786456	umls:C0086543	231	0.400895674786456	6
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1414	CRYBB1	1414	CRYBB1	P53674	crystallin, beta B1	null	null	1414	CRYBB1	0.308451398246978	umls:C0086543	0.308451398246978	1414	0.308451398246978	umls:C0086543	1414	0.308451398246978	umls:C0086543	1414	0.308451398246978	5
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1410	CRYAB	1410	CRYAB	P02511	crystallin, alpha B	null	chaperone; structural protein	1410	CRYAB	0.308321289857354	umls:C0086543	0.308321289857354	1410	0.308321289857354	umls:C0086543	1410	0.308321289857354	umls:C0086543	1410	0.308321289857354	12
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1420	CRYGC	1420	CRYGC	P07315	crystallin, gamma C	null	null	1420	CRYGC	0.308022731595202	umls:C0086543	0.308022731595202	1420	0.308022731595202	umls:C0086543	1420	0.308022731595202	umls:C0086543	1420	0.308022731595202	12
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	4284	MIP	4284	MIP	P30301	major intrinsic protein of lens fiber	Transmembrane transport of small molecules	transfer/carrier protein; transporter	4284	MIP	0.305672606980889	umls:C0086543	0.305672606980889	4284	0.305672606980889	umls:C0086543	4284	0.305672606980889	umls:C0086543	4284	0.305672606980889	19
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	5309	PITX3	5309	PITX3	O75364	paired-like homeodomain 3	null	transcription factor; nucleic acid binding	5309	PITX3	0.305205598846209	umls:C0086543	0.305205598846209	5309	0.305205598846209	umls:C0086543	5309	0.305205598846209	umls:C0086543	5309	0.305205598846209	10
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	3982	LIM2	3982	LIM2	P55344	lens intrinsic membrane protein 2, 19kDa	null	cell adhesion molecule; cytoskeletal protein; transporter	3982	LIM2	0.303712807535449	umls:C0086543	0.303712807535449	3982	0.303712807535449	umls:C0086543	3982	0.303712807535449	umls:C0086543	3982	0.303712807535449	5
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	2584	GALK1	2584	GALK1	P51570	galactokinase 1	Disease; Metabolism	transferase; kinase	2584	GALK1	0.302089907835064	umls:C0086543	0.302089907835064	2584	0.302089907835064	umls:C0086543	2584	0.302089907835064	umls:C0086543	2584	0.302089907835064	7
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1427	CRYGS	1427	CRYGS	P22914	crystallin, gamma S	null	null	1427	CRYGS	0.30149279131076	umls:C0086543	0.30149279131076	1427	0.30149279131076	umls:C0086543	1427	0.30149279131076	umls:C0086543	1427	0.30149279131076	6
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	7431	VIM	7431	VIM	P08670	vimentin	Apoptosis; Muscle contraction	cytoskeletal protein; structural protein	7431	VIM	0.300597116524304	umls:C0086543	0.300597116524304	7431	0.300597116524304	umls:C0086543	7431	0.300597116524304	umls:C0086543	7431	0.300597116524304	3
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	8671	SLC4A4	8671	SLC4A4	Q9Y6R1	solute carrier family 4 (sodium bicarbonate cotransporter), member 4	Transmembrane transport of small molecules	transporter	8671	SLC4A4	0.300597116524304	umls:C0086543	0.300597116524304	8671	0.300597116524304	umls:C0086543	8671	0.300597116524304	umls:C0086543	8671	0.300597116524304	3
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	23424	TDRD7	23424	TDRD7	Q8NHU6	tudor domain containing 7	null	nucleic acid binding	23424	TDRD7	0.300298558262152	umls:C0086543	0.300298558262152	23424	0.300298558262152	umls:C0086543	23424	0.300298558262152	umls:C0086543	23424	0.300298558262152	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1280	COL2A1	1280	COL2A1	P02458	collagen, type II, alpha 1	Developmental Biology; Extracellular matrix organization; Signal Transduction	defense/immunity protein; transporter; surfactant; extracellular matrix protein; receptor	1280	COL2A1	0.300298558262152	umls:C0086543	0.300298558262152	1280	0.300298558262152	umls:C0086543	1280	0.300298558262152	umls:C0086543	1280	0.300298558262152	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	57447	NDRG2	57447	NDRG2	Q9UN36	NDRG family member 2	null	null	57447	NDRG2	0.3	umls:C0086543	0.3	57447	0.3	umls:C0086543	57447	0.3	umls:C0086543	57447	0.3	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	490	ATP2B1	490	ATP2B1	P20020	ATPase, Ca++ transporting, plasma membrane 1	Hemostasis; Transmembrane transport of small molecules	transporter; hydrolase	490	ATP2B1	0.3	umls:C0086543	0.3	490	0.3	umls:C0086543	490	0.3	umls:C0086543	490	0.3	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	2074	ERCC6	2074	ERCC6	Q03468;Q8N328	excision repair cross-complementing rodent repair deficiency, complementation group 6	DNA Repair	nucleic acid binding	2074	ERCC6	0.3	umls:C0086543	0.3	2074	0.3	umls:C0086543	2074	0.3	umls:C0086543	2074	0.3	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	472	ATM	472	ATM	Q13315	ataxia telangiectasia mutated	Cell Cycle; Cellular responses to stress; DNA Repair	transferase; kinase; nucleic acid binding	472	ATM	0.3	umls:C0086543	0.3	472	0.3	umls:C0086543	472	0.3	umls:C0086543	472	0.3	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	2700	GJA3	2700	GJA3	Q9Y6H8	gap junction protein, alpha 3, 46kDa	Membrane Trafficking	cell junction protein	2700	GJA3	0.114851230141795	umls:C0086543	0.114851230141795	2700	0.114851230141795	umls:C0086543	2700	0.114851230141795	umls:C0086543	2700	0.114851230141795	19
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1413	CRYBA4	1413	CRYBA4	P53673	crystallin, beta A4	null	null	1413	CRYBA4	0.101194233048608	umls:C0086543	0.101194233048608	1413	0.101194233048608	umls:C0086543	1413	0.101194233048608	umls:C0086543	1413	0.101194233048608	5
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	2908	NR3C1	2908	NR3C1	P04150	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	Gene Expression	transcription factor; receptor; nucleic acid binding	2908	NR3C1	0.1	umls:C0086543	0.1	2908	0.1	umls:C0086543	2908	0.1	umls:C0086543	2908	0.1	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1491	CTH	1491	CTH	P32929	cystathionase (cystathionine gamma-lyase)	Metabolism	lyase	1491	CTH	0.1	umls:C0086543	0.1	1491	0.1	umls:C0086543	1491	0.1	umls:C0086543	1491	0.1	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	6515	SLC2A3	6515	SLC2A3	P11169	solute carrier family 2 (facilitated glucose transporter), member 3	Disease; Metabolism; Transmembrane transport of small molecules	transporter	6515	SLC2A3	0.1	umls:C0086543	0.1	6515	0.1	umls:C0086543	6515	0.1	umls:C0086543	6515	0.1	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	6548	SLC9A1	6548	SLC9A1	P19634	solute carrier family 9, subfamily A (NHE1, cation proton antiporter 1), member 1	Disease; Metabolism; Transmembrane transport of small molecules	null	6548	SLC9A1	0.1	umls:C0086543	0.1	6548	0.1	umls:C0086543	6548	0.1	umls:C0086543	6548	0.1	0
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	2222	FDFT1	2222	FDFT1	P37268	farnesyl-diphosphate farnesyltransferase 1	Metabolism	transferase	2222	FDFT1	0.1	umls:C0086543	0.1	2222	0.1	umls:C0086543	2222	0.1	umls:C0086543	2222	0.1	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	885	CCK	885	CCK	P06307	cholecystokinin	Signal Transduction	signaling molecule	885	CCK	0.1	umls:C0086543	0.1	885	0.1	umls:C0086543	885	0.1	umls:C0086543	885	0.1	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	675	BRCA2	675	BRCA2	P51587	breast cancer 2, early onset	Cell Cycle; DNA Repair	nucleic acid binding	675	BRCA2	0.1	umls:C0086543	0.1	675	0.1	umls:C0086543	675	0.1	umls:C0086543	675	0.1	1
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	2944	GSTM1	2944	GSTM1	P09488	glutathione S-transferase mu 1	Metabolism	null	2944	GSTM1	0.0262038052143433	umls:C0086543	0.0262038052143433	2944	0.0262038052143433	umls:C0086543	2944	0.0262038052143433	umls:C0086543	2944	0.0262038052143433	13
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	2952	GSTT1	2952	GSTT1	P30711	glutathione S-transferase theta 1	Metabolism	oxidoreductase; signaling molecule; cytoskeletal protein; transferase; isomerase; nucleic acid binding	2952	GSTT1	0.021261072552586	umls:C0086543	0.021261072552586	2952	0.021261072552586	umls:C0086543	2952	0.021261072552586	umls:C0086543	2952	0.021261072552586	8
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	3299	HSF4	3299	HSF4	Q9ULV5	heat shock transcription factor 4	null	null	3299	HSF4	0.0114369808684982	umls:C0086543	0.0114369808684982	3299	0.0114369808684982	umls:C0086543	3299	0.0114369808684982	umls:C0086543	3299	0.0114369808684982	13
C0086543	Cataract	C0086543	Cataract	Eye Diseases	Anatomical Abnormality	C0086543	Cataract	1415	CRYBB2	1415	CRYBB2	P43320	crystallin, beta B2	null	null	1415	CRYBB2	0.0114369808684982	umls:C0086543	0.0114369808684982	1415	0.0114369808684982	umls:C0086543	1415	0.0114369808684982	umls:C0086543	1415	0.0114369808684982	14
