c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	3342	HTC2	3342	HTC2	null	hypertrichosis 2 (generalized, congenital)	null	null	3342	HTC2	0.031050059263815	umls:C0007120	0.031050059263815	3342	0.031050059263815	umls:C0007120	3342	0.031050059263815	umls:C0007120	3342	0.031050059263815	104
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	1956	EGFR	1956	EGFR	P00533	epidermal growth factor receptor	Developmental Biology; Disease; Immune System; Signal Transduction	null	1956	EGFR	0.0221850783059727	umls:C0007120	0.0221850783059727	1956	0.0221850783059727	umls:C0007120	1956	0.0221850783059727	umls:C0007120	1956	0.0221850783059727	50
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	26121	PRPF31	26121	PRPF31	Q8WWY3	pre-mRNA processing factor 31	null	nucleic acid binding	26121	PRPF31	0.0128380052725389	umls:C0007120	0.0128380052725389	26121	0.0128380052725389	umls:C0007120	26121	0.0128380052725389	umls:C0007120	26121	0.0128380052725389	43
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	444	ASPH	444	ASPH	Q12797	aspartate beta-hydroxylase	null	oxidoreductase	444	ASPH	0.00716539829164962	umls:C0007120	0.00716539829164962	444	0.00716539829164962	umls:C0007120	444	0.00716539829164962	umls:C0007120	444	0.00716539829164962	24
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	412	STS	412	STS	P08842	steroid sulfatase (microsomal), isozyme S	Metabolism; Metabolism of proteins	hydrolase	412	STS	0.00507549045658515	umls:C0007120	0.00507549045658515	412	0.00507549045658515	umls:C0007120	412	0.00507549045658515	umls:C0007120	412	0.00507549045658515	17
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	7157	TP53	7157	TP53	P04637	tumor protein p53	Apoptosis; Cell Cycle; Cellular responses to stress; Hemostasis; Signal Transduction	transcription factor	7157	TP53	0.00447837393228102	umls:C0007120	0.00447837393228102	7157	0.00447837393228102	umls:C0007120	7157	0.00447837393228102	umls:C0007120	7157	0.00447837393228102	15
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	3845	KRAS	3845	KRAS	P01116	Kirsten rat sarcoma viral oncogene homolog	Developmental Biology; Disease; Hemostasis; Immune System; Signal Transduction	enzyme modulator	3845	KRAS	0.00401136579760079	umls:C0007120	0.00401136579760079	3845	0.00401136579760079	umls:C0007120	3845	0.00401136579760079	umls:C0007120	3845	0.00401136579760079	6
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	8626	TP63	8626	TP63	Q9H3D4	tumor protein p63	null	transcription factor	8626	TP63	0.00311569101114458	umls:C0007120	0.00311569101114458	8626	0.00311569101114458	umls:C0007120	8626	0.00311569101114458	umls:C0007120	8626	0.00311569101114458	3
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	4582	MUC1	4582	MUC1	P15941	mucin 1, cell surface associated	Metabolism of proteins	null	4582	MUC1	0.00281713274899252	umls:C0007120	0.00281713274899252	4582	0.00281713274899252	umls:C0007120	4582	0.00281713274899252	umls:C0007120	4582	0.00281713274899252	2
C0007120	Adenocarcinoma, Bronchiolo-Alveolar	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	Neoplasms	Neoplastic Process	C0007120	Adenocarcinoma, Bronchiolo-Alveolar	8140	SLC7A5	8140	SLC7A5	Q01650	solute carrier family 7 (amino acid transporter light chain, L system), member 5	Hemostasis; Transmembrane transport of small molecules	transporter	8140	SLC7A5	0.00281713274899252	umls:C0007120	0.00281713274899252	8140	0.00281713274899252	umls:C0007120	8140	0.00281713274899252	umls:C0007120	8140	0.00281713274899252	1
